frame_index,frame_filename,control_step,simulated_time_s,cart_position_steps,cart_velocity_steps_s,pole_angle_rad,pole_angle_deg,pole_angle_rate_rad_s,pole_angle_rate_deg_s,raw_control_steps_s,target_control_steps_s,applied_control_steps_s
235,frame_000235.png,236,0.9440000000000001,1279.1769187091072,-2277.7869267170618,0.004426616302739253,0.25362643167076393,-0.0011262091398972053,-0.06452703056516836,-2166.51839912737,-2166.51839912737,-2166.51839912737
236,frame_000236.png,237,0.9480000000000001,1270.0973326579553,-2262.0060988589244,0.004421678732872389,0.2533435297563416,-0.001342575793535003,-0.07692392664598308,-2151.3650132515686,-2151.3650132515686,-2151.3650132515686
237,frame_000237.png,238,0.9520000000000001,1261.0806900569673,-2246.3152016350173,0.004415892785052559,0.25301201936578244,-0.0015503981163802268,-0.08883126863361962,-2136.3046294006,-2136.3046294006,-2136.3046294006
238,frame_000238.png,239,0.9560000000000001,1252.1266304050243,-2230.7146243364386,0.0044092921145255665,0.2526338288026294,-0.0017499371471158545,-0.1002640129429023,-2121.337294836823,-2121.337294836823,-2121.337294836823
239,frame_000239.png,240,0.96,1243.2347917370498,-2215.2047096508463,0.004401909345939219,0.2522108273215099,-0.0019414471460579908,-0.11123672761684157,-2106.463025506148,-2106.463025506148,-2106.463025506148
240,frame_000240.png,241,0.964,1234.4048108062339,-2199.785755757161,0.004393776100194931,0.25174482666661946,-0.002125175726086257,-0.12176359982839281,-2091.681807531945,-2091.681807531945,-2091.681807531945
241,frame_000241.png,242,0.968,1225.636323258044,-2184.4580183377593,0.004384923020776019,0.25123758258022166,-0.0023013639833697605,-0.13185844337050265,-2076.9935986487367,-2076.9935986487367,-2076.9935986487367
242,frame_000242.png,243,0.972,1216.9289637963461,-2169.2217125112206,0.004375379799553829,0.25069079628123053,-0.0024702466277251893,-0.1415347061250776,-2062.398329577945,-2062.398329577945,-2062.398329577945
243,frame_000243.png,244,0.976,1208.2823663419465,-2154.0770146885898,0.004365175202073468,0.25010611591397597,-0.002632052112455359,-0.15080547750218481,-2047.895905347913,-2047.895905347913,-2047.895905347913
244,frame_000244.png,245,0.98,1199.6961641838573,-2139.0240643560046,0.0043543370923215,0.24948513796728866,-0.002787002763528361,-0.1596834958414721,-2033.4862065602856,-2033.4862065602856,-2033.4862065602856
245,frame_000245.png,246,0.984,1191.1699901235722,-2124.062965786449,0.004342892456978507,0.2488294086640689,-0.0029353149079679435,-0.16818115576839482,-2019.169090604812,-2019.169090604812,-2019.169090604812
246,frame_000246.png,247,0.988,1182.7034766126328,-2109.193789683272,0.004330867429159899,0.24814042532153524,-0.0030771990013361695,-0.1763105154984343,-2004.94439282453,-2004.94439282453,-2004.94439282453
247,frame_000247.png,248,0.992,1174.29625588375,-2094.4165747580482,0.004318287311648829,0.2474196376823723,-0.0032128597541989878,-0.18408330408304108,-1990.811927633219,-1990.811927633219,-1990.811927633219
248,frame_000248.png,249,0.996,1165.9479600757436,-2079.731329245231,0.004305176599625481,0.24666844921702305,-0.003342496257474562,-0.19151092859156535,-1976.771489586954,-1976.771489586954,-1976.771489586954
249,frame_000249.png,250,1.0,1157.658221352541,-2065.138032355988,0.004291559002897387,0.24588821839739208,-0.0034663021065726458,-0.1986044812239191,-1962.8228544115204,-1962.8228544115204,-1962.8228544115204
250,frame_000250.png,251,1.004,1149.426672016482,-2050.636635673509,0.004277457467635758,0.2450802599422459,-0.003584465524241665,-0.20537474634919548,-1948.9657799873758,-1948.9657799873758,-1948.9657799873758
251,frame_000251.png,252,1.008,1141.252944616151,-2036.227064491996,0.00426289419762318,0.2442458460346157,-0.003697169482047717,-0.21183220746590276,-1935.2000072937926,-1935.2000072937926,-1935.2000072937926
252,frame_000252.png,253,1.012,1133.136672048964,-2021.90921910147,0.004247890675018251,0.24338620751152415,-0.0038045918204166734,-0.2179870540798702,-1921.5252613137782,-1921.5252613137782,-1921.5252613137782
253,frame_000253.png,254,1.016,1125.0774876587202,-2007.6829760204423,0.004232467680643061,0.24250253502637176,-0.00390690536717807,-0.2238491884963126,-1907.941251901234,-1907.941251901234,-1907.941251901234
254,frame_000254.png,255,1.02,1117.0750253283225,-1993.5481891784393,0.004216645313799595,0.2415959801843334,-0.004004278054555041,-0.22942823252285985,-1894.4476746118744,-1894.4476746118744,-1894.4476746118744
255,frame_000255.png,256,1.024,1109.1289195678648,-1979.504691050282,0.0042004430116213826,0.24066765665112622,-0.0040968730345512,-0.23473353408073802,-1881.0442114992675,-1881.0442114992675,-1881.0442114992675
256,frame_000256.png,257,1.028,1101.2388055982763,-1965.5522937439614,0.004183879567966898,0.23971864123552153,-0.004184848792690854,-0.2397741737216039,-1867.7305318773642,-1867.7305318773642,-1867.7305318773642
257,frame_000257.png,258,1.032,1093.4043194307008,-1951.6907900438837,0.004166973151861368,0.23874997494598266,-0.004268359260074079,-0.24455897104782762,-1854.506293050833,-1854.506293050833,-1854.506293050833
258,frame_000258.png,259,1.036,1085.6250979417907,-1937.9199544111893,0.004149741325493793,0.23776266402181834,-0.00434755392371361,-0.2490964910343309,-1841.3711410144251,-1841.3711410144251,-1841.3711410144251
259,frame_000259.png,260,1.04,1077.9007789450827,-1924.239543942796,0.004132201061776117,0.23675768093924904,-0.004422577935124695,-0.25339505025032744,-1828.3247111226156,-1828.3247111226156,-1828.3247111226156
260,frame_000260.png,261,1.044,1070.2310012586156,-1910.6492992907456,0.0041143687614715796,0.2357359653927892,-0.004493572217143906,-0.2574627229795897,-1815.3666287306523,-1815.3666287306523,-1815.3666287306523
261,frame_000261.png,262,1.048,1062.6154047689472,-1897.1489455433862,0.004096260269899378,0.23469842525235385,-0.004560673568956796,-0.26130734723809085,-1802.4965098081484,-1802.4965098081484,-1802.4965098081484
262,frame_000262.png,263,1.052,1055.0536304917207,-1883.7381930698593,0.004077890893222829,0.23364593749650153,-0.004624014769318123,-0.2649365306880874,-1789.7139615263004,-1789.7139615263004,-1789.7139615263004
263,frame_000263.png,264,1.056,1047.5453206289224,-1870.4167383293093,0.004059275414328289,0.23257934912222952,-0.0046837246779521,-0.26835765644792603,-1777.0185828197614,-1777.0185828197614,-1777.0185828197614
264,frame_000264.png,265,1.06,1040.0901186229714,-1857.184264646179,0.004040428108302138,0.2314994780317396,-0.004739928335123509,-0.2715778887970479,-1764.4099649241666,-1764.4099649241666,-1764.4099649241666
265,frame_000265.png,266,1.064,1032.6876692077733,-1844.0404429529094,0.004021362757513144,0.23040711389659382,-0.0047927470593733396,-0.27460417877582854,-1751.8876918902974,-1751.8876918902974,-1751.8876918902974
266,frame_000266.png,267,1.068,1025.337618456865,-1830.9849325013067,0.004002092666307565,0.229303018999682,-0.004842298543416163,-0.27744326968009214,-1739.4513410757668,-1739.4513410757668,-1739.4513410757668
267,frame_000267.png,268,1.072,1018.0396138287747,-1818.0173815437968,0.0039826306753243355,0.2281879290554213,-0.004888696948198488,-0.280101702450259,-1727.1004836151633,-1727.1004836151633,-1727.1004836151633
268,frame_000268.png,269,1.076,1010.7933042097156,-1805.1374279857432,0.0039629891754376975,0.22706255400861022,-0.004932052995120414,-0.28258582095525653,-1714.8346848694773,-1714.8346848694773,-1714.8346848694773
269,frame_000269.png,270,1.08,1003.5983399537242,-1792.3447000099573,0.0039431801213346065,0.2259275788123568,-0.00497247405642484,-0.28490177717143966,-1702.6535048556607,-1702.6535048556607,-1702.6535048556607
270,frame_000270.png,271,1.084,996.4543729203554,-1779.63881667449,0.003923215044734235,0.22478366418550014,-0.005010064243761085,-0.28705553625691266,-1690.5564986570857,-1690.5564986570857,-1690.5564986570857
271,frame_000271.png,272,1.088,989.3610565100369,-1767.0193884847545,0.0039031050672568503,0.22363144734994284,-0.005044924494931411,-0.2890528815217383,-1678.543216815695,-1678.543216815695,-1678.543216815695
272,frame_000272.png,273,1.092,982.3180456971854,-1754.4860179409854,0.0038828609129493256,0.2224715427483101,-0.005077152658830997,-0.29089941929464047,-1666.6132057065606,-1666.6132057065606,-1666.6132057065606
273,frame_000273.png,274,1.096,975.3249970611794,-1742.0383000620122,0.0038624929204744765,0.221304542742347,-0.005106843578593562,-0.292600583686897,-1654.7660078955687,-1654.7660078955687,-1654.7660078955687
274,frame_000274.png,275,1.1,968.3815688152828,-1729.6758228862748,0.0038420110549713766,0.22013101829246481,-0.005134089172956525,-0.29416164125422023,-1643.0011624808976,-1643.0011624808976,-1643.0011624808976
275,frame_000275.png,276,1.104,961.4874208336083,-1717.398167950986,0.0038214249195937418,0.21895151961884138,-0.005158978515860919,-0.29558769555749587,-1631.3182054189556,-1631.3182054189556,-1631.3182054189556
276,frame_000276.png,277,1.108,954.6422146762058,-1705.204910750306,0.003800743766733415,0.21776657684447975,-0.005181597914302511,-0.2968836916233239,-1619.7166698354104,-1619.7166698354104,-1619.7166698354104
277,frame_000277.png,278,1.112,947.8456136123584,-1693.0956211733628,0.003779976508935906,0.21657670062062231,-0.005202030984452029,-0.29805442030538604,-1608.196086321902,-1608.196086321902,-1608.196086321902
278,frame_000278.png,279,1.116,941.0972826421659,-1681.0698639229188,0.003759131729514875,0.21538238273491608,-0.005220358726063404,-0.2991045225477241,-1596.7559832190254,-1596.7559832190254,-1596.7559832190254
279,frame_000279.png,280,1.12,934.3968885164891,-1669.127198915458,0.0037382176928723687,0.21418409670271854,-0.0052366595951898074,-0.30003849355106216,-1585.3958868861519,-1585.3958868861519,-1585.3958868861519
280,frame_000280.png,281,1.124,927.7440997553314,-1657.2671816634365,0.0037172423545315325,0.21298229834192967,-0.005251009575228181,-0.3008606868433579,-1574.115321958624,-1574.115321958624,-1574.115321958624
281,frame_000281.png,282,1.1280000000000001,921.1385866647237,-1645.4893636404095,0.0036962133708884483,0.2117774263317313,-0.005263482246314081,-0.30157531825583483,-1562.9138115928245,-1562.9138115928245,-1562.9138115928245
282,frame_000282.png,283,1.1320000000000001,914.5800213521834,-1633.793292629723,0.0036751381086896425,0.21056990275560813,-0.005274148853088843,-0.30218646980575437,-1551.7908776996464,-1551.7908776996464,-1551.7908776996464
283,frame_000283.png,284,1.1360000000000001,908.0680777408091,-1622.1785130574324,0.0036540236542417404,0.20936013362902212,-0.005283078370862177,-0.30269809348725346,-1540.746041166818,-1540.746041166818,-1540.746041166818
284,frame_000284.png,285,1.1400000000000001,901.6024315820741,-1610.644566310083,0.003632876822359629,0.20814850941210444,-0.005290337570193592,-0.30311401497158774,-1529.7788220705538,-1529.7788220705538,-1529.7788220705538
285,frame_000285.png,286,1.1440000000000001,895.1827604673781,-1599.1909910379661,0.0036117041650594083,0.20693540550772493,-0.005295991079916693,-0.3034379372181576,-1518.8887398769689,-1518.8887398769689,-1518.8887398769689
286,frame_000286.png,287,1.1480000000000001,888.8087438384133,-1587.8173234444366,0.0035905119800023135,0.2057211827452932,-0.005300101448630652,-0.30367344399771007,-1508.075313633689,-1508.075313633689,-1508.075313633689
287,frame_000287.png,288,1.1520000000000001,882.4800629964008,-1576.5230975618624,0.003569306318695685,0.2045061878506395,-0.005302729204683706,-0.30382400332914,-1497.3380621520519,-1497.3380621520519,-1497.3380621520519
288,frame_000288.png,289,1.156,876.1964011102475,-1565.307845514745,0.00354809299445697,0.20329075390231857,-0.005303932914673663,-0.3038929708313223,-1486.676504180306,-1486.676504180306,-1486.676504180306
289,frame_000289.png,290,1.16,869.9574432236769,-1554.1710977705382,0.003526877590146641,0.20207520077467306,-0.005303769240490837,-0.3038835929914311,-1476.0901585681668,-1476.0901585681668,-1476.0901585681668
290,frame_000290.png,291,1.164,863.7628762613786,-1543.112383378669,0.003505665465675802,0.2008598355679878,-0.005302292994928699,-0.30379901035119566,-1465.5785444231165,-1465.5785444231165,-1465.5785444231165
291,frame_000291.png,292,1.168,857.6123890342247,-1532.1312301982402,0.0034844617652941686,0.1996449530260603,-0.005299557195888053,-0.3036422606125707,-1455.1411812587721,-1455.1411812587721,-1455.1411812587721
292,frame_000292.png,293,1.172,851.5056722435985,-1521.2271651148853,0.003463271424663992,0.19843083594150657,-0.005295613119200452,-0.30341628166429524,-1444.7775891356646,-1444.7775891356646,-1444.7775891356646
293,frame_000293.png,294,1.176,845.4424184848743,-1510.3997142472183,0.003442099177725398,0.19721775554911636,-0.005290510350096589,-0.3031239145308141,-1434.487288794755,-1434.487288794755,-1434.487288794755
294,frame_000294.png,295,1.18,839.4223222500932,-1499.6484031433122,0.0034209495633585134,0.19600597190756464,-0.005284296833345497,-0.3027679062450427,-1424.2698017839916,-1424.2698017839916,-1424.2698017839916
295,frame_000295.png,296,1.184,833.4450799298713,-1488.9727569676174,0.003399826931847642,0.19479573426978164,-0.005277018922090354,-0.3023509126464523,-1414.1246505782037,-1414.1246505782037,-1414.1246505782037
296,frame_000296.png,297,1.188,827.5103898145786,-1478.372300678717,0.0033787354511526477,0.19358728144227683,-0.005268721425406657,-0.3018755011059526,-1404.0513586926163,-1404.0513586926163,-1404.0513586926163
297,frame_000297.png,298,1.192,821.6179520948245,-1467.8465591983013,0.0033576791129926176,0.19238084213370685,-0.005259447654608394,-0.3013441531790405,-1394.0494507902608,-1394.0494507902608,-1394.0494507902608
298,frame_000298.png,299,1.196,815.7674688612844,-1457.3950575717283,0.0033366617387467455,0.19117663529297144,-0.005249239468327758,-0.3007592671886767,-1384.1184527835453,-1384.1184527835453,-1384.1184527835453
299,frame_000299.png,300,1.2,809.9586441039,-1447.0173211205233,0.003315686985177302,0.18997487043711536,-0.00523813731639384,-0.3001231607393502,-1374.2578919302296,-1374.2578919302296,-1374.2578919302296
300,frame_000300.png,301,1.204,804.1911837104848,-1436.7128755871543,0.003294758349979444,0.18877574796930915,-0.005226180282535469,-0.2994380731637705,-1364.4672969240592,-1364.4672969240592,-1364.4672969240592
301,frame_000301.png,302,1.208,798.4647954647656,-1426.4812472724104,0.0032738791771625064,0.18757945948717433,-0.0052134061259333725,-0.2987061679036312,-1354.746197980272,-1354.746197980272,-1354.746197980272
302,frame_000302.png,303,1.212,792.7791890438893,-1416.3219631656953,0.003253052662267347,0.18638618808171536,-0.0051998513216463885,-0.2979295348258612,-1345.0941269162213,-1345.0941269162213,-1345.0941269162213
303,frame_000303.png,304,1.216,787.1340760154209,-1406.2345510685348,0.003232281857424181,0.18519610862711208,-0.0051855510999364,-0.2971101924757775,-1335.510617227313,-1335.510617227313,-1335.510617227313
304,frame_000304.png,305,1.22,781.5291698338606,-1396.2185397115893,0.0032115696762552754,0.18400938806162342,-0.005170539484516435,-0.29625009026854,-1325.995204158466,-1325.995204158466,-1325.995204158466
305,frame_000305.png,306,1.224,775.9641858367065,-1386.273458865446,0.0031909188986267508,0.1828261856598458,-0.005154849329745843,-0.295351110620278,-1316.547424771306,-1316.547424771306,-1316.547424771306
306,frame_000306.png,307,1.228,770.4388412400847,-1376.3988394454564,0.003170332175253666,0.1816466532965647,-0.005138512356796669,-0.294415071020271,-1307.1668180072543,-1307.1668180072543,-1307.1668180072543
307,frame_000307.png,308,1.232,764.9528551339721,-1366.594213610878,0.0031498120321624434,0.1804709357024331,-0.005121559188814518,-0.2934437260455174,-1297.8529247467245,-1297.8529247467245,-1297.8529247467245
308,frame_000308.png,309,1.236,759.5059484770333,-1356.8591148585606,0.0031293608750146197,0.179299170711704,-0.0051040193850973746,-0.2924387693190372,-1288.6052878645733,-1288.6052878645733,-1288.6052878645733
309,frame_000309.png,310,1.24,754.0978440910933,-1347.1930781114174,0.0031089809932957945,0.1781314895022395,-0.005085921474315163,-0.29140183541321213,-1279.4234522819938,-1279.4234522819938,-1279.4234522819938
310,frame_000310.png,311,1.244,748.7282666552667,-1337.5956398019027,0.0030886745643735783,0.17696801682801414,-0.005067292986792774,-0.2903345016994672,-1270.3069650149973,-1270.3069650149973,-1270.3069650149973
311,frame_000311.png,312,1.248,743.3969426997614,-1328.0663379507162,0.0030684436574282352,0.17580887124432407,-0.005048160485878799,-0.28923829014556623,-1261.255375219645,-1261.255375219645,-1261.255375219645
312,frame_000312.png,313,1.252,738.1036005993781,-1318.6047122409411,0.0030482902372596333,0.17465416532590936,-0.0050285495984220075,-0.288114669061786,-1252.2682342341682,-1252.2682342341682,-1252.2682342341682
313,frame_000313.png,314,1.256,732.8479705667205,-1309.210304087816,0.003028216167974035,0.17350400587819137,-0.0050084850443770776,-0.28696505479719936,-1243.3450956181346,-1243.3450956181346,-1243.3450956181346
314,frame_000314.png,315,1.26,727.6297846451362,-1299.882656704332,0.0030082232165541587,0.17235849414182236,-0.004987990665560992,-0.28579081338729534,-1234.4855151887728,-1234.4855151887728,-1234.4855151887728
315,frame_000315.png,316,1.264,722.4487767014018,-1290.6213151628406,0.002988313056315875,0.17121772599073953,-0.004967089453580905,-0.28459326215412806,-1225.6890510546086,-1225.6890510546086,-1225.6890510546086
316,frame_000316.png,317,1.268,717.3046824181705,-1281.4258264528466,0.0029684872702548048,0.17008179212391092,-0.004945803576954166,-0.2833736712601798,-1216.9552636465173,-1216.9552636465173,-1216.9552636465173
317,frame_000317.png,318,1.272,712.1972392861945,-1272.2957395351586,0.0029487473542860153,0.16895077825095636,-0.0049241544074406,-0.2821332652170892,-1208.2837157463287,-1208.2837157463287,-1208.2837157463287
318,frame_000318.png,319,1.276,707.126186596339,-1263.2306053925568,0.00292909472037992,0.1678247652718214,-0.004902162545606997,-0.28087322435038886,-1199.6739725130838,-1199.6739725130838,-1199.6739725130838
319,frame_000319.png,320,1.28,702.0912654313997,-1254.2299770771353,0.0029095306995974195,0.1667038294506779,-0.004879847845643269,-0.2795946862213665,-1191.1256015070635,-1191.1256015070635,-1191.1256015070635
320,frame_000320.png,321,1.284,697.0922186577366,-1245.2934097544698,0.002890056545027234,0.16558804258422088,-0.004857229439449436,-0.27829874700714735,-1182.6381727116873,-1182.6381727116873,-1182.6381727116873
321,frame_000321.png,322,1.288,692.1287909167381,-1236.420460744752,0.002870673434628311,0.16447747216452646,-0.004834325760012126,-0.2769864628400689,-1174.2112585533928,-1174.2112585533928,-1174.2112585533928
322,frame_000322.png,323,1.292,687.2007286161266,-1227.6106895610292,0.002851382473980108,0.16337218153663147,-0.004811154564089144,-0.2756588511074113,-1165.8444339195748,-1165.8444339195748,-1165.8444339195748
323,frame_000323.png,324,1.296,682.3077799211152,-1218.863657944682,0.00283218469894349,0.16227223005099164,-0.004787732954220014,-0.27431689171250817,-1157.5372761746976,-1157.5372761746976,-1157.5372761746976
324,frame_000324.png,325,1.3,677.4496947454293,-1210.1789298982644,0.0028130810782348893,0.1611776732109701,-0.004764077400080309,-0.27296152829825987,-1149.2893651746485,-1149.2893651746485,-1149.2893651746485
325,frame_000325.png,326,1.304,672.6262247422011,-1201.5560717158307,0.0027940725159163347,0.16008856281550551,-0.004740203759196993,-0.27159366943403485,-1141.1002832794347,-1141.1002832794347,-1141.1002832794347
326,frame_000326.png,327,1.308,667.8371232947477,-1192.9946520108624,0.002775159853803857,0.15900494709710358,-0.004716127297041812,-0.27021418976693656,-1132.9696153642922,-1132.9696153642922,-1132.9696153642922
327,frame_000327.png,328,1.312,663.0821455072421,-1184.4942417419081,0.0027563438737967347,0.15792687085529292,-0.0046918627065193515,-0.26882393113838643,-1124.8969488292892,-1124.8969488292892,-1124.8969488292892
328,frame_000328.png,329,1.316,658.3610481952862,-1176.0544142360438,0.0027376253001299643,0.15685437558568224,-0.004667424126865952,-0.26742370366695234,-1116.8818736075027,-1116.8818736075027,-1116.8818736075027
329,frame_000329.png,330,1.32,653.6735898763936,-1167.6747452102545,0.0027190048015522813,0.15578749960475166,-0.004642825161975549,-0.26601428679834177,-1108.9239821718247,-1108.9239821718247,-1108.9239821718247
330,frame_000330.png,331,1.324,649.0195307603914,-1159.3548127908357,0.0027004829934319944,0.15472627817050807,-0.0046180788981678034,-0.2645964303234406,-1101.0228695404903,-1101.0228695404903,-1101.0228695404903
331,frame_000331.png,332,1.328,644.3986327397479,-1151.09419753091,0.002682060439792831,0.15367074359913066,-0.004593197921413933,-0.26317085536528073,-1093.1781332813653,-1093.1781332813653,-1093.1781332813653
332,frame_000332.png,333,1.332,639.8106593798337,-1142.8924824261462,0.002663737655281933,0.15262092537772853,-0.0045681943340350264,-0.2617382553357828,-1085.3893735150773,-1085.3893735150773,-1085.3893735150773
333,frame_000333.png,334,1.336,635.2553759091239,-1134.7492529287708,0.0026455151070720884,0.15157685027333076,-0.004543079770887436,-0.2602992968631111,-1077.656192917038,-1077.656192917038,-1077.656192917038
334,frame_000334.png,335,1.34,630.7325492093465,-1126.6640969599503,0.0026273932167002146,0.15053854243822362,-0.004517865415049416,-0.2588546206904515,-1069.9781967184213,-1069.9781967184213,-1069.9781967184213
335,frame_000335.png,336,1.344,626.2419478055854,-1118.6366049206265,0.00260937236184407,0.1495060235117487,-0.004492562013022955,-0.2574048425470125,-1062.354992706144,-1062.354992706144,-1062.354992706144
336,frame_000336.png,337,1.348,621.7833418563424,-1110.6663697008803,0.002591452878039095,0.14847931271867063,-0.00446717988946439,-0.25595055399202715,-1054.7861912219037,-1054.7861912219037,-1054.7861912219037
337,frame_000337.png,338,1.352,617.3565031435649,-1102.7529866878942,0.0025736350603372525,0.14745842696422154,-0.0044417289614568966,-0.2544923232325065,-1047.2714051603361,-1047.2714051603361,-1047.2714051603361
338,frame_000338.png,339,1.356,612.9612050626439,-1094.8960537725861,0.0025559191649096626,0.14644338092592551,-0.0044162187523379874,-0.2530306959154968,-1039.810249966316,-1039.810249966316,-1039.810249966316
339,frame_000339.png,340,1.36,608.5972226123888,-1087.0951713549778,0.0025383054105947976,0.1454341871423034,-0.004390658405094574,-0.2515661958955604,-1032.4023436314633,-1032.4023436314633,-1032.4023436314633
340,frame_000340.png,341,1.364,604.2643323849821,-1079.349942348364,0.0025207939803939326,0.14443085609855594,-0.004365056695337835,-0.25009932597818035,-1025.0473066899017,-1025.0473066899017,-1025.0473066899017
341,frame_000341.png,342,1.368,599.9623125559208,-1071.659972182343,0.002503385022915517,0.14343339630932,-0.004339422043869943,-0.2486305686397813,-1017.7447622133013,-1017.7447622133013,-1017.7447622133013
342,frame_000342.png,343,1.372,595.6909428739466,-1064.0248688047632,0.002486078653770068,0.14244181439859036,-0.00431376252885452,-0.24716038672504498,-1010.4943358052392,-1010.4943358052392,-1010.4943358052392
343,frame_000343.png,344,1.3760000000000001,591.4500046509718,-1056.4442426826477,0.0024688749569171547,0.1414561151768959,-0.004288085897602024,-0.24568922412216324,-1003.2956555949395,-1003.2956555949395,-1003.2956555949395
344,frame_000344.png,345,1.3800000000000001,587.2392807520022,-1048.9177068021447,0.002451773985965988,0.14047630171581824,-0.004262399577981339,-0.24421750641667395,-996.1483522304086,-996.1483522304086,-996.1483522304086
345,frame_000345.png,346,1.3840000000000001,583.0585555850628,-1041.4448766675566,0.0024347757654310884,0.13950237541993588,-0.004236710689468496,-0.24274564152450592,-989.052058871001,-989.052058871001,-989.052058871001
346,frame_000346.png,347,1.3880000000000001,578.9076150911287,-1034.0253702994976,0.002417880291944466,0.13853433609627724,-0.004211026053842972,-0.24127402030483208,-982.0064111794638,-982.0064111794638,-982.0064111794638
347,frame_000347.png,348,1.3920000000000001,574.7862467340652,-1026.658808232225,0.002401087535425696,0.13757218202136093,-0.0041853522055419964,-0.23980301715332702,-975.0110473134769,-975.0110473134769,-975.0110473134769
348,frame_000348.png,349,1.3960000000000001,570.6942394905805,-1019.3448135101896,0.0023843974402112463,0.13661591000590145,-0.004159695401682858,-0.23833299057640342,-968.0656079167265,-968.0656079167265,-968.0656079167265
349,frame_000349.png,350,1.4000000000000001,566.6313838401924,-1012.0830116838463,0.0023678099261443546,0.1356655154572547,-0.004134061631763082,-0.23686428374699084,-961.1697361095353,-961.1697361095353,-961.1697361095353
350,frame_000350.png,351,1.4040000000000001,562.5974717552151,-1004.8730308047677,0.002351324889626732,0.1347209924396759,-0.004108456627047981,-0.235397225042403,-954.3230774790809,-954.3230774790809,-954.3230774790809
351,frame_000351.png,352,1.408,558.5922966907655,-997.7145014200987,0.002334942204633327,0.13378233373246143,-0.004082885869654798,-0.2339321285648207,-947.5252800692347,-947.5252800692347,-947.5252800692347
352,frame_000352.png,353,1.412,554.6156535747925,-990.6070565663881,0.0023186617236913318,0.13284953088604196,-0.004057354601342696,-0.23246929464492114,-940.7759943700235,-940.7759943700235,-940.7759943700235
353,frame_000353.png,354,1.416,550.6673387981341,-983.5503317628348,0.0023024832788246124,0.13192257427609383,-0.004031867832017101,-0.23100901032914103,-934.0748733067753,-934.0748733067753,-934.0748733067753
354,frame_000354.png,355,1.42,546.7471502046004,-976.5439650039809,0.0022864066824646637,0.1310014531557334,-0.004006430347957269,-0.22955154985108137,-927.4215722289296,-927.4215722289296,-927.4215722289296
355,frame_000355.png,356,1.424,542.8548870810887,-969.5875967518843,0.002270431728329199,0.13008615570585622,-0.003981046719775275,-0.2280971750875238,-920.8157488985637,-920.8157488985637,-920.8157488985637
356,frame_000356.png,357,1.428,538.9903501477293,-962.6808699278029,0.0022545581922694194,0.1291766690836821,-0.003955721310114483,-0.22664613599952058,-914.2570634786512,-914.2570634786512,-914.2570634786512
357,frame_000357.png,358,1.432,535.1533415480668,-955.8234299034177,0.0022387858330869996,0.12827297946956506,-0.003930458281095571,-0.22519867105902036,-907.7451785210551,-907.7451785210551,-907.7451785210551
358,frame_000358.png,359,1.436,531.3436648392768,-949.0149244916257,0.002223114393321773,0.1273750721121241,-0.003905261601517607,-0.2237550076614596,-901.2797589542997,-901.2797589542997,-901.2797589542997
359,frame_000359.png,360,1.44,527.5611249824198,-942.2550039369269,0.0022075436000110944,0.12648293137175165,-0.003880135053821797,-0.2223153625247555,-894.8604720711157,-894.8604720711157,-894.8604720711157
360,frame_000360.png,361,1.444,523.805528332735,-935.5433209054322,0.0021920731654218005,0.12559654076255192,-0.0038550822408250965,-0.22087994207511405,-888.486987515791,-888.486987515791,-888.486987515791
361,frame_000361.png,362,1.448,520.0766826299752,-928.8795304745174,0.0021767027877556888,0.12471588299276157,-0.0038301065922307573,-0.2194489428200566,-882.1589772713378,-882.1589772713378,-882.1589772713378
362,frame_000362.png,363,1.452,516.3743969887819,-922.263290122145,0.002161432151829382,0.12384094000370334,-0.0038052113709226916,-0.21802255170906026,-875.8761156464907,-875.8761156464907,-875.8761156464907
363,frame_000363.png,364,1.456,512.6984818891058,-915.6942597158767,0.002146260929729436,0.12297169300732083,-0.003780399679050368,-0.21660094648219705,-869.6380792625496,-869.6380792625496,-869.6380792625496
364,frame_000364.png,365,1.46,509.0487491666708,-909.1721015015986,0.002131188781443514,0.12210812252234217,-0.003755674463910608,-0.21518429600713584,-863.4445470400901,-863.4445470400901,-863.4445470400901
365,frame_000365.png,366,1.464,505.4250120034837,-902.696480091978,0.002116215355468427,0.12125020840911813,-0.0037310385236327855,-0.21377276060488026,-857.2952001855358,-857.2952001855358,-857.2952001855358
366,frame_000366.png,367,1.468,501.82708491839037,-896.2670624546715,0.0021013402893958148,0.1203979299031792,-0.003706494512673338,-0.2123664923645811,-851.1897221776303,-851.1897221776303,-851.1897221776303
367,frame_000367.png,368,1.472,498.25478375768046,-889.8835179003037,0.0020865632104762164,0.11955126564755447,-0.00368204494712574,-0.21096563544777525,-845.1277987537956,-845.1277987537956,-845.1277987537956
368,frame_000368.png,369,1.476,494.7079256857394,-883.5455180702315,0.002071883736162262,0.11871019372389419,-0.003657692209851586,-0.2095703263823753,-839.1091178964077,-839.1091178964077,-839.1091178964077
369,frame_000369.png,370,1.48,491.1863291757507,-877.252736924114,0.0020573014746316817,0.11787469168243596,-0.003633438555438493,-0.20818069434673625,-833.1333698189878,-833.1333698189878,-833.1333698189878
370,frame_000370.png,371,1.484,487.6898140004478,-871.0048507272999,0.0020428160252908244,0.11704473657085428,-0.0036092861149901842,-0.20679686144410708,-827.200246952329,-827.200246952329,-827.200246952329
